uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:ed4x6uhixm75hepu23ssrpd6/app.bsky.feed.post/3kr2dsmbojg2v,bafyreiebupdh72nh7h5gnrujgjq6e3tiini66vo3jadf7fsteqzw3lkuiu,"LulaTemRazão 
#LulaTaCerto Atenção: os valores bolsonaristas são antagônicos aos ensinamentos de Cristo em seu Evangelho!!
Fiquemos na paz e vigilantes 🙏 🙏 🙏 

Se você é contra o bolsonarismo, se inscreva no Canal 🙏 ✊️

Link:
youtube.com/@valeriocorr...",2024-04-26T16:31:54Z,0,0,0,2024-04-26T16:31:54Z,prvaleriocorrea.bsky.social,Pr.ValerioCorrea,did:plc:ed4x6uhixm75hepu23ssrpd6,sem violência detectada
at://did:plc:ed4x6uhixm75hepu23ssrpd6/app.bsky.feed.post/3kr2dseiul42z,bafyreigbcxsgbnmckj65gfdmobyy57tb6cv44mvzjrtlxoatqmn2b4t4re,"Seguindo você!!
Que Deus abençoe o nosso dia de sexta-feira🙏🏼🙏🏼🙏🏼
RESISTÊNCIA 
Desta vez, não pode haver anistia 🙏✊️
#FreePalaestine🇯🇴
#Em2024votenoPT

ATENÇÃO🚨:essa campanha municipal, será a base de, futuramente, elegermos um congresso melhor🙏🏼✊️",2024-04-26T16:31:46Z,0,0,0,2024-04-26T16:31:46Z,prvaleriocorrea.bsky.social,Pr.ValerioCorrea,did:plc:ed4x6uhixm75hepu23ssrpd6,sem violência detectada
at://did:plc:7azijtcgf2lun3uitvfzuawm/app.bsky.feed.post/3kr27ap7ihr2u,bafyreibzfzc25ozc2zmk3q7eh2uxm5mlfwpytsyi6ygnwyhqnud4m6v2lu,Tem que se buscar os responsáveis por essa tragédia.,2024-04-26T15:10:19Z,0,0,1,2024-04-26T15:10:19Z,flamelprimus.bsky.social,FlamelPrimus,did:plc:7azijtcgf2lun3uitvfzuawm,sem violência detectada
at://did:plc:g6hr7xzzq6udoh4jb23fxskm/app.bsky.feed.post/3kqy66ojzk32w,bafyreic3gdbq4ajtcw4igjx4wpoqrunuuabhlar7ts5miamyopsfxdhdku,E as mulheres continuam sendo vendidas como pão francês por cafetões do brasil. Quando chegará a leis dos corpos vendidos?,2024-04-25T19:45:59Z,0,0,0,2024-04-25T19:45:59Z,sauderegular.bsky.social,A calma e a gratidão me conduzem,did:plc:g6hr7xzzq6udoh4jb23fxskm,sem violência detectada
at://did:plc:znwdjyk3nffn6s4kymfnzc3s/app.bsky.feed.post/3kqyoz6mjtz2f,bafyreibfogzqlvyp7q2rouvtwspujonldclsi2x5h25hbczqxxljwdpcze,2,2024-04-26T00:47:07Z,0,0,0,2024-04-26T00:47:07Z,alr06.bsky.social,NA,did:plc:znwdjyk3nffn6s4kymfnzc3s,sem violência detectada
at://did:plc:xqgjzia22wfytymh4kkpekkg/app.bsky.feed.post/3kqxvl5v7fv2p,bafyreig4md76k6g63te6ufmzmf5x4ahly2exlauuajsjiexpsse2xp6x2q,"A 1 é forte e altiva, a 2 parece mais ""amigável"".",2024-04-25T17:11:53Z,0,0,0,2024-04-25T17:11:53Z,ayrtonortiz.bsky.social,AyrtonOrtiz🚩,did:plc:xqgjzia22wfytymh4kkpekkg,sem violência detectada
at://did:plc:wpl3e2wt2pkkzhqppindais4/app.bsky.feed.post/3kqyoksa77t2h,bafyreicape5nujljafcyyxq54db5odppwrppe2flzn5fnfc6ap5gjhrxdu,"❤ 2, mas é linda sempre, por dentro e por fora.",2024-04-26T00:39:04Z,0,0,0,2024-04-26T00:39:04Z,casalaranja33.bsky.social,Casa Laranja - Arraial do Cabo/RJ,did:plc:wpl3e2wt2pkkzhqppindais4,sem violência detectada
at://did:plc:veqfsuqos2nk7nij6d3kfnn4/app.bsky.feed.post/3kqy2gy4qo42p,bafyreibiayg2ei3rtz72ankqilida4k5jsmjxkdhdt36qmsrqahckzvwqi,2,2024-04-25T18:39:01Z,0,0,0,2024-04-25T18:39:01Z,ribeirotrilhas.bsky.social,Milton Ribeiro 🚩,did:plc:veqfsuqos2nk7nij6d3kfnn4,sem violência detectada
at://did:plc:v3pcf46523fe2bgpobulfeoj/app.bsky.feed.post/3kqxvvzgq5o2e,bafyreifitdl2xpin766vvezifmolz727vfy2lppgkig5sjbrzygjtctrzu,2,2024-04-25T17:17:58Z,0,0,0,2024-04-25T17:17:58Z,flordecactus.bsky.social,Flor de Cactus,did:plc:v3pcf46523fe2bgpobulfeoj,sem violência detectada
at://did:plc:uvoqzykwi6sgajgstohn2hzu/app.bsky.feed.post/3kr2gjvgqtr24,bafyreiaxwwr7ibtsag2zeamyy52jv56ld7m2xxkkr3hfkbsx34raxyucnq,2,2024-04-26T17:20:44Z,0,0,0,2024-04-26T17:20:44Z,gabiaraujoo.bsky.social,Gabriela Araujo,did:plc:uvoqzykwi6sgajgstohn2hzu,sem violência detectada
at://did:plc:qzq6pncpys26vrlrgh2fkpym/app.bsky.feed.post/3kqytlmad2j2t,bafyreibrqs55e2gar4uufxu5wj5y3txurtpcugfaq5dt2eldxbxzvieo3i,2,2024-04-26T02:08:59Z,0,0,0,2024-04-26T02:08:59Z,ranimarcondes.bsky.social,rani.marcondes,did:plc:qzq6pncpys26vrlrgh2fkpym,sem violência detectada
at://did:plc:qz56u6lw6psondttfj5hgstp/app.bsky.feed.post/3kqxvtrbjmr2s,bafyreie6t54o55clussywng3hlr6jjnurmk73quv6zh5ptxlj47fra5uba,"2, com certeza.",2024-04-25T17:16:40Z,0,0,0,2024-04-25T17:16:40Z,maunsan.bsky.social,Maunsan,did:plc:qz56u6lw6psondttfj5hgstp,sem violência detectada
at://did:plc:pzhik4ov7sm32n73qrpemrdw/app.bsky.feed.post/3kr5zksxcqs2c,bafyreibw2j3ema6tza2umsuvz7k26g2j3y7vb26sehkysop6yd74dxmnbe,Linda Maria em ambas! Mas acho que a n° 2 tem mais potencial!,2024-04-28T03:39:14Z,0,0,0,2024-04-28T03:39:14Z,gubzuk.bsky.social,NA,did:plc:pzhik4ov7sm32n73qrpemrdw,sem violência detectada
at://did:plc:plgfg2bfdi7tng7kty3kmjks/app.bsky.feed.post/3kqytlx4ctd2x,bafyreighmnznqd46cn7kaw5qkyq6mdw3hy5nbbnuxiowktwkh3qubehq5q,2🚩,2024-04-26T02:07:23Z,0,0,0,2024-04-26T02:07:23Z,rafa82.bsky.social,Rafael Mendes 🚩✊🤩👊🌵,did:plc:plgfg2bfdi7tng7kty3kmjks,sem violência detectada
at://did:plc:njxnazoqnghwmz7biguuxjjo/app.bsky.feed.post/3kqyoa5uulk2y,bafyreihdshesvladj6llp2fxj552nbpazwbjvvx5ewxfqjiaev7ffsicv4,2 🥰💐,2024-04-26T00:33:08Z,0,0,0,2024-04-26T00:33:08Z,klauthorres.bsky.social,Claudia Brasil 🚩🇧🇷,did:plc:njxnazoqnghwmz7biguuxjjo,sem violência detectada
at://did:plc:n3fc2kfwi54cpwwczwwxe2ff/app.bsky.feed.post/3kqysp6tgds2n,bafyreifmchjxvtowxbj24g3lw34hthpl3vyiprai5pqdgb557lu3ud7emy,2,2024-04-26T01:53:07Z,0,0,1,2024-04-26T01:53:07Z,heliopaz.bsky.social,Hélio Sassen Paz,did:plc:n3fc2kfwi54cpwwczwwxe2ff,sem violência detectada
at://did:plc:mscg4vqnk5nuv56px4nuryrb/app.bsky.feed.post/3kqyafdiiay2o,bafyreienxdnkdwtleimvxjns4oxi42brja7eddsidu5fggem7o3hdnu36i,"As duas fotos são LINDAS, faz um quadradinho e coloca as duas❤❤❤❤",2024-04-25T20:25:28Z,0,0,0,2024-04-25T20:25:28Z,marcosdorj.bsky.social,NA,did:plc:mscg4vqnk5nuv56px4nuryrb,sem violência detectada
at://did:plc:lw626gdbpojh4ajfyg74qtw5/app.bsky.feed.post/3kqy7l345iv2q,bafyreiak5ln7fq22g653pp3pbjgdq4f6ugoxu6h6phtlfkwxsiyfbtj7wa,2,2024-04-25T20:10:47Z,0,0,0,2024-04-25T20:10:47Z,hermyz.bsky.social,HH.✊🏻🚩,did:plc:lw626gdbpojh4ajfyg74qtw5,sem violência detectada
at://did:plc:l45hrneludimayemp3zbb5s2/app.bsky.feed.post/3kqyozi6vid2y,bafyreifnp5uog74y4cp56ydgla5dfjsyhlm4j5h73bgrd6twz2tvfm7h4q,2,2024-04-26T00:47:17Z,0,0,0,2024-04-26T00:47:17Z,edsonreuter.bsky.social,Edson Pfutzenreuter,did:plc:l45hrneludimayemp3zbb5s2,sem violência detectada
at://did:plc:jrm2pswfth56ez4mchap4trc/app.bsky.feed.post/3kqxvsk6tyd2n,bafyreia4tpad6to4dfc352eyxuw5aps5avlmfbtxuhjptlevy4o7hntuui,2,2024-04-25T17:16:01Z,0,0,0,2024-04-25T17:16:01Z,monica-vj.bsky.social,MonicaJim,did:plc:jrm2pswfth56ez4mchap4trc,sem violência detectada
at://did:plc:jemciwllgp3tctkqxqdr2leg/app.bsky.feed.post/3kqxxnx24ps25,bafyreicbzaocc3qyh2av2cxrh7xcr4b2bhfuootdc2dk6ilwxkpqcz3kku,Da esquerda! Sempre com a esquerda!,2024-04-25T17:49:14Z,0,0,0,2024-04-25T17:49:14Z,tcheduh.bsky.social,Eduardo Santos,did:plc:jemciwllgp3tctkqxqdr2leg,sem violência detectada
at://did:plc:ifgm3wxapqfarj37wvvq7i4h/app.bsky.feed.post/3kqyvai7mxp2w,bafyreigccdwgd3nxokc3pghyrij3cfsruhffkrenfz724u22b57x7fqaay,"Gosto igual, mas prefiro a primeira, está olhando prá gente com seu modo confiante e cativante.

💐",2024-04-26T02:38:35Z,0,0,0,2024-04-26T02:38:35Z,servioli.bsky.social,Serjão 🚩,did:plc:ifgm3wxapqfarj37wvvq7i4h,sem violência detectada
at://did:plc:g674zyo2xyhffox2l7gxgfqh/app.bsky.feed.post/3kqyobbdsa32d,bafyreieew6f4zuxcbqrjdauewho4rpn5f3i5ssgfbybtwlxdmjtbmealfm,2,2024-04-26T00:33:44Z,0,0,0,2024-04-26T00:33:44Z,gigio1969.bsky.social,Gigio🚩🇳🇬,did:plc:g674zyo2xyhffox2l7gxgfqh,sem violência detectada
at://did:plc:ftdkwe6v7zuhx5cdypkjdfpf/app.bsky.feed.post/3kqyttuh3wh27,bafyreieqkuladyadnhvduhdj3ukpq43cfnqslc3bplre4wctlbrhxpubwi,2,2024-04-26T02:13:37Z,0,0,0,2024-04-26T02:13:37Z,vaniarib.bsky.social,Vania Ribeiro🚩,did:plc:ftdkwe6v7zuhx5cdypkjdfpf,sem violência detectada
at://did:plc:fhb6nzmuhwu4qoasqoqrvzc5/app.bsky.feed.post/3kqxvjnhds42f,bafyreibkctcyyl37mldq4bypq2sk6ic5kon6bq2ja6byka2gybgkn6tune,"Oi Maria do Rosário, prefiro o 2.",2024-04-25T17:11:02Z,0,0,0,2024-04-25T17:11:02Z,ralphgrubba.bsky.social,Ralph Grubba,did:plc:fhb6nzmuhwu4qoasqoqrvzc5,sem violência detectada
at://did:plc:fap4xxioh3fydtna2sm2rpta/app.bsky.feed.post/3kqytglwslr24,bafyreifs22rtep4wydrt7rpi37zq5b27r67jnpojyyxte6zdusqrvtxmfq,"Todas lindas, mas a 2 tá gatona😍",2024-04-26T02:06:09Z,0,0,0,2024-04-26T02:06:09Z,olgacris.bsky.social,Olga Damasceno,did:plc:fap4xxioh3fydtna2sm2rpta,sem violência detectada
at://did:plc:e2xftffsnxqrabziczhjuu6j/app.bsky.feed.post/3kqy24vbtuc2w,bafyreidkqr4nn5plpc25h33itmv2clofcsyip5hmk3nxuexsa6onix24pq,"2, alegre e ressalta seus olhos.",2024-04-25T18:33:23Z,0,0,0,2024-04-25T18:33:23Z,mar30.bsky.social,NA,did:plc:e2xftffsnxqrabziczhjuu6j,sem violência detectada
at://did:plc:b3ijmbkzwtppxkitaieozh5d/app.bsky.feed.post/3kr32rrjutk2f,bafyreigj5rt2wk3kxykr6lslgs33iptjiipjo2ihjewvd2i5vtt5j2up24,A 2,2024-04-26T23:23:03Z,0,0,0,2024-04-26T23:23:03Z,serrano13.bsky.social,NA,did:plc:b3ijmbkzwtppxkitaieozh5d,sem violência detectada
at://did:plc:7x4tj6eezvchbnpqreokzg3h/app.bsky.feed.post/3kqxwkk3fbo2m,bafyreicrdjxafjyn4ririu23idsua6vwhp7jbek43gg55242zhbbgxoslu,2,2024-04-25T17:29:26Z,0,0,0,2024-04-25T17:29:26Z,aylamedeiros.bsky.social,Ayla Medeiros,did:plc:7x4tj6eezvchbnpqreokzg3h,sem violência detectada
at://did:plc:4vy6mu4e633j4ahtmvpydey7/app.bsky.feed.post/3kqxx5fnry623,bafyreigmj5e2o2hzxc2be5t5faklotnl7763mvdwkaofrymnvwhzabbb34,"2, sem dúvida",2024-04-25T17:40:00Z,0,0,0,2024-04-25T17:40:00Z,parosa.bsky.social,NA,did:plc:4vy6mu4e633j4ahtmvpydey7,sem violência detectada
at://did:plc:optweljwhrqw5pqiucoo5656/app.bsky.feed.post/3kqvotymsce2t,bafyreiepircbharyeossto66e7c6qdd4hsy62rgvils5gplui743x4iru4,Parabéns,2024-04-24T20:06:13Z,0,0,0,2024-04-24T20:06:13Z,psychotrap.bsky.social,e.g. Alice Roberts,did:plc:optweljwhrqw5pqiucoo5656,sem violência detectada
at://did:plc:jqepef67dyxkibfbfkl6thiy/app.bsky.feed.post/3krto7zsiss22,bafyreiasbevz7vkyyqh775zjpl5azu7d4gya7xwkbh6lul6qjnngvwmywq,Você merece! És um exemplo de política 🚩,2024-05-06T18:14:56Z,0,0,0,2024-05-06T18:14:56Z,neusinhaschub.bsky.social,Schub 🚩,did:plc:jqepef67dyxkibfbfkl6thiy,sem violência detectada
at://did:plc:xrykbrmqr3vd3evpv7gmqivm/app.bsky.feed.post/3kqvjszfzh42e,bafyreigphjlwfafm6d46oxwkyygzrfuc43qlnrza7xseizvahg6o4h4rsu,*Futura,2024-04-24T18:36:13Z,0,0,0,2024-04-24T18:36:13Z,lizete.bsky.social,Lizete Maciel,did:plc:xrykbrmqr3vd3evpv7gmqivm,sem violência detectada
at://did:plc:xrykbrmqr3vd3evpv7gmqivm/app.bsky.feed.post/3kqvjptyzld2x,bafyreidscg4udwyp4igdzvsbgk5ghk7tq5qjb5h4u7md7gedwbkai5iu4q,Feliz te ver por aqui nossa fitura Prefeita de Porto Alegre 🙋‍♀️🫶🍀,2024-04-24T18:34:26Z,0,0,0,2024-04-24T18:34:26Z,lizete.bsky.social,Lizete Maciel,did:plc:xrykbrmqr3vd3evpv7gmqivm,sem violência detectada
at://did:plc:vpji5irffde5vdisrbw4bd4a/app.bsky.feed.post/3kqvnzuzcaz2k,bafyreih3srmi5w5pd6xtxbvfsmoawod7ated3ejrm2tqpyzppx4g5un63q,VIVA!👏👏👏✌️,2024-04-24T19:51:38Z,0,0,0,2024-04-24T19:51:38Z,jacquesdanet.bsky.social,Jacques Danet,did:plc:vpji5irffde5vdisrbw4bd4a,sem violência detectada
at://did:plc:nwz6twsye6wwaih5xsef42zv/app.bsky.feed.post/3kqwi7lj3ug23,bafyreiefgd5h2aeyb5cz6r5xrmrl5pguaetoaswrggmempa2ewkpvc4yhy,Que BACANA!!!,2024-04-25T03:40:06Z,0,0,0,2024-04-25T03:40:06Z,germ8z8l.bsky.social,germília,did:plc:nwz6twsye6wwaih5xsef42zv,sem violência detectada
at://did:plc:njxnazoqnghwmz7biguuxjjo/app.bsky.feed.post/3kqvg5ddw5c2q,bafyreiehcv677neoyydwc6lqzaxzsmbp3pyaa7j5oyhkpywpk5dl75vgmq,Viva a cultura brasileira! ❤️🚩🇧🇷,2024-04-24T17:30:24Z,0,0,1,2024-04-24T17:30:24Z,klauthorres.bsky.social,Claudia Brasil 🚩🇧🇷,did:plc:njxnazoqnghwmz7biguuxjjo,sem violência detectada
at://did:plc:hg65r2iteveoan2jkoxorm7y/app.bsky.feed.post/3kqvnwwp6552p,bafyreifkx4lgx5mtvqx4suvdohzoit5fq2hiwlrs6fiqy65ndowpbsaxbu,teremos que evitar soltar mais bicheiros também.,2024-04-24T19:49:59Z,0,0,0,2024-04-24T19:49:59Z,delator-geral.bsky.social,Delator Geral da República,did:plc:hg65r2iteveoan2jkoxorm7y,sem violência detectada
at://did:plc:h6v7aph5xa2cr7kvhfyujjvc/app.bsky.feed.post/3kqvgqzw5du2d,bafyreifuw7fgie2dnlfazzhae6iqpztocisgatfswfbqquwmdqqyx24wrm,Aos poucos vamos reconstruir tudo e criar uma nação que valoriza a cultura própria,2024-04-24T17:41:25Z,0,0,0,2024-04-24T17:41:25Z,elbracho.bsky.social,⭕•🌈 🅱︎🆁︎🅰︎🅲︎🅷︎🅾︎ ♻️•💻,did:plc:h6v7aph5xa2cr7kvhfyujjvc,sem violência detectada
at://did:plc:ekvv7lbaz44twousj6wixi53/app.bsky.feed.post/3kqvze4jmax2n,bafyreih4nvef5gx7sparkd2jihxu5i72zmo2syecv3nhsew4ngg6pka4fa,Que legal!!! 👏🏽👏🏽👏🏽👏🏽 Foi pra isso também que fiz o L,2024-04-24T23:14:12Z,0,0,0,2024-04-24T23:14:12Z,javier-xavier.bsky.social,Jair Xavier,did:plc:ekvv7lbaz44twousj6wixi53,sem violência detectada
at://did:plc:e5xamgtuxltg432qajpj4s2h/app.bsky.feed.post/3kqwcgbafe72k,bafyreifwpdob3awbhsxhstal2k4mcrq627lrwq3ndfp75b7nmgeye2aun4,Bem Vinda!!!,2024-04-25T01:54:57Z,0,0,0,2024-04-25T01:54:57Z,palma-1960.bsky.social,Paulo Afonso L M Almeida,did:plc:e5xamgtuxltg432qajpj4s2h,sem violência detectada
at://did:plc:374vecfggpud7xzxtfah4kqg/app.bsky.feed.post/3kqvgqc73ad2u,bafyreiglekdop3nh3xic6sj3sldi2wgosayxlce5qzderbxhvn4vosb52i,"Rosário, que bom te ver aqui!",2024-04-24T17:41:02Z,0,0,0,2024-04-24T17:41:01Z,isabellabmuniz.bsky.social,🪑Isabella Mete-lhe a Cadeira 🪑,did:plc:374vecfggpud7xzxtfah4kqg,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kqvgz7e4de2q,bafyreicfmxn3nbivwe57mphtrr6ilaovbtqiucxqtnrfhj5v2qinhg2kbi,📷 Rucardo Stuckert,2024-04-24T17:45:59Z,0,1,7,2024-04-24T17:45:59Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kqtnhus3cs22,bafyreibeoj3qc6gq3o7cmkibzohehb7x4qkgfkxy2e26l6bqgsg2nokyey,"Em seu discurso, onde homenageou profissionais do setor e cada uma de nós parlamentares que trabalhamos pela cultura de Porto Alegre, revelou sua história e amor pela cultura e pela arte. 
Nós é que te agradecemos Margarete, sua gigantesca contribuição está marcada em cada pedaço desta cidade.💐",2024-04-24T00:36:14Z,0,1,12,2024-04-24T00:36:14Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:tm2ohnxcqunxamyngyuvmik4/app.bsky.feed.post/3kqsrhoqdy22j,bafyreiaozbrnmweofk6coizbhmwv4wznsixpnxtn2fb54dwrgnupnajq4m,"Em tempos de livros jogados no lixo por autoridades públicas que deveriam zelar pela educação e a ascensão do novo fascismo, que hoje seja um dia de renovação de esperança por um futuro no qual o saber irá vencer o obscurantismo! #diadolivro📚",2024-04-23T16:15:05Z,0,0,1,2024-04-23T16:15:05Z,alyssonadv.bsky.social,Alysson L 👔🚴🏻,did:plc:tm2ohnxcqunxamyngyuvmik4,sem violência detectada
at://did:plc:wx36akvgnqsxnt5qgitublim/app.bsky.feed.post/3kqr6plm3n52w,bafyreiczilbyfnoacqgt3kidibld5iduay7hp4gewssguwkl7fhla2dek4,Só queria entender a lei parental sendo desfeita. Isso precisa ser melhor explicado.,2024-04-23T01:06:47Z,0,0,0,2024-04-23T01:06:47Z,verinhaglaucia.bsky.social,Vera Glaucia,did:plc:wx36akvgnqsxnt5qgitublim,sem violência detectada
at://did:plc:vccnqansv4ruztwek2vv5rhq/app.bsky.feed.post/3kqr6mgp5hx2o,bafyreidv4lp6bfvxluda3k4ghgezqlsxxzrie4x3t6sscr66dosdl4epny,Bem vinda ao Bluesky Maria ❤️❤️❤️,2024-04-23T01:05:02Z,0,0,1,2024-04-23T01:05:02Z,camilapazcosta1.bsky.social,Camila 🇨🇱🇻🇳🇨🇺🇸🇩🇦🇷🇺🇾🇸🇾🏳️‍🌈🌈🐜♀️,did:plc:vccnqansv4ruztwek2vv5rhq,sem violência detectada
at://did:plc:optweljwhrqw5pqiucoo5656/app.bsky.feed.post/3kqqtjdxh732r,bafyreicijgvgqjcskeb764ct6paqjkips6bqrhmqbitmggyuxt4jvsqvrm,Parabéns prefeitissima,2024-04-22T21:46:26Z,0,0,0,2024-04-22T21:46:26Z,psychotrap.bsky.social,e.g. Alice Roberts,did:plc:optweljwhrqw5pqiucoo5656,sem violência detectada
at://did:plc:knpgtlfmjekrzb2ir2gwwytp/app.bsky.feed.post/3kqqnfa4bed24,bafyreiblsul7eav6xarfx6hdinb6r67mtvorntnl6lvm2scqvsnfu4yemm,Futura prefeita!!!,2024-04-22T19:56:47Z,0,0,1,2024-04-22T19:56:47Z,vidabandida.bsky.social,Luzia,did:plc:knpgtlfmjekrzb2ir2gwwytp,sem violência detectada
at://did:plc:ikrdivpkhcnuvxzpjbp5s7z3/app.bsky.feed.post/3kqqxdanzim2z,bafyreidrker76k3wrsrgi26mjn5blqctrz73afsixswmhfvqirargrnx7a,governo democrático e com politicas de base equitativa é isso aí,2024-04-22T22:55:47Z,0,0,0,2024-04-22T22:54:38Z,bembrigado.bsky.social,NA,did:plc:ikrdivpkhcnuvxzpjbp5s7z3,sem violência detectada
at://did:plc:hq4rqsbe4yifhzzxyko3mlwj/app.bsky.feed.post/3kqqkz7rw5i2g,bafyreieekfdvyagnvz3ognqnhcowroxdebbasmfkq3smf557fg4bdo6n7m,Bjs da flor,2024-04-22T19:14:16Z,0,0,1,2024-04-22T19:14:16Z,maluluiza.bsky.social,Malu,did:plc:hq4rqsbe4yifhzzxyko3mlwj,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kqqy5rjqqf2e,bafyreidl2l276frjthzsdoh4gtw4g4mha7mhnxaqy2ldjuewiid52pddb4,Viva Lula !!,2024-04-22T23:09:27Z,0,0,0,2024-04-22T23:09:27Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3kqqfsdyj3v2e,bafyreifj6pfhqm3qidlczl7gasmvsqylvhaj5wjclsyo47yqr774ckewwa,"🚨Faz o L

#Democracia #ContraOFascismo #PalestinaLivre #FreePalestine #Paz #TmjComOPovo #XenofobiaNão #ExtremismoNão #Economia

Os Partidos, Ministérios e Políticos Progressistas no Bluesky:

bsky.app/profile/did:...

bsky.app/profile/did:...",2024-04-22T17:40:57Z,1,0,1,2024-04-22T17:40:57Z,beto1berto.bsky.social,Beto,did:plc:66d4myypwtzbuvibzvhskqcj,sem violência detectada
at://did:plc:53vpmash6xnpe6owzu2xrcfa/app.bsky.feed.post/3kqr5bz6hvl2k,bafyreibmp2c4w26k5k3ljrwvh4ccynekmqfdnldmfkydpoyyo6xx5nv3uy,Tinha que incluir o débito do Mei,2024-04-23T00:41:18Z,0,0,0,2024-04-23T00:41:18Z,ashakti.bsky.social,A.Shakti,did:plc:53vpmash6xnpe6owzu2xrcfa,sem violência detectada
at://did:plc:2e3wi4cpoixvpuvnbbf5caxx/app.bsky.feed.post/3kqquhlhbz22o,bafyreiasrhtrgys6gef4tyowhqwda67ieqjwlcvpfb2vf6vs3cxjfqdwau,"Vamu' tchê! Agora é nois! 
✊🏻🅻✌🏻",2024-04-22T22:03:21Z,0,0,0,2024-04-22T22:03:21Z,cmarcelomariani.bsky.social,C. Marcelo V. Mariani,did:plc:2e3wi4cpoixvpuvnbbf5caxx,sem violência detectada
at://did:plc:c4jj5nhmcsc5usjlbq3mdbas/app.bsky.feed.post/3kqiqt4ux5n2m,bafyreia3ewimjseruk6dj4pjvmq3bliaxjuay75c2vskrqtbisdzprsze4,"🇧🇷😃👊TMJ,  deputada Maria do Rosário PREFEITA",2024-04-19T16:36:55Z,0,0,2,2024-04-19T16:36:55Z,vozesprogressistas.bsky.social,Vozes Progressistas,did:plc:c4jj5nhmcsc5usjlbq3mdbas,sem violência detectada
at://did:plc:2yd3fw567c4u6qolvikoglht/app.bsky.feed.post/3kqnbqza77q2h,bafyreialuafzuqedavibryevfda6zy77lpoxhj4mhxlipsxwkmeljlcnr4,Veja o ultimo vídeo do Leonardo Stopa do 247… ele está ressentidíssimo e falando um monte de abobrinha de vc e do PT. Ele sempre foi um defensor ferrenho e agora está trantornado falando até bem da direita. No YouTube,2024-04-21T11:50:37Z,0,0,1,2024-04-21T11:50:37Z,ca-1.bsky.social,Carmen,did:plc:2yd3fw567c4u6qolvikoglht,sem violência detectada
at://did:plc:xtmpdfnbxbyafufieiqnf3kf/app.bsky.feed.post/3kqhjgqmyi223,bafyreidw4xjbhhrde7bzcwsj4bozmlc7penwdl5lyrlvpe7wdqwcrc4i4i,"Diz que está esperando, mas não dá nem um like. Machuca o nosso coração 😢",2024-04-19T04:52:06Z,0,0,1,2024-04-19T04:52:05Z,vetusto.bsky.social,Vetusto,did:plc:xtmpdfnbxbyafufieiqnf3kf,sem violência detectada
at://did:plc:s3wxo72s7flg3ohlzt7qzo2w/app.bsky.feed.post/3kqgdogtre62f,bafyreihqv535vdo4w224gs5ubtkk5wddypqc5cycu5ho6kg5tpmdzpw7hq,Segue de volta. Gaúcha,2024-04-18T17:37:25Z,0,0,1,2024-04-18T17:36:21Z,rv7.bsky.social,Agnus 🚩,did:plc:s3wxo72s7flg3ohlzt7qzo2w,sem violência detectada
at://did:plc:qhqd6gpryjskdlpg6netmdea/app.bsky.feed.post/3kqql7lq72f2f,bafyreia5apura6eyrvxy7ph6wetjcadz3kdn2eeuzgbze343yhwkmbwaqy,"#mariadorosarioprefeita
#SIMPOA",2024-04-22T19:17:50Z,0,0,0,2024-04-22T19:17:50Z,simonedorneles.bsky.social,Simone Dorneles,did:plc:qhqd6gpryjskdlpg6netmdea,sem violência detectada
at://did:plc:hq4rqsbe4yifhzzxyko3mlwj/app.bsky.feed.post/3kqqkvz5lmw2r,bafyreif4ox4kksfwdloeo7bn2idwbj4wung5s7wemglkhyaienducxdonu,Tamos juntas,2024-04-22T19:12:28Z,0,0,0,2024-04-22T19:12:28Z,maluluiza.bsky.social,Malu,did:plc:hq4rqsbe4yifhzzxyko3mlwj,sem violência detectada
at://did:plc:gaynjr43sk5cdhynzycjw2iw/app.bsky.feed.post/3kqr6nlkayh27,bafyreiazdu4zlax3y7owinzyx66ncj2zq464h2cn3kztjnr6ivbw4v7euq,"Eu te sigo e vc me segue. 
Esquerda unida fortalecendo uns aos outros, ok?",2024-04-23T01:05:39Z,0,0,1,2024-04-23T01:05:39Z,allanlacerda.bsky.social,Allan Lacerda       🚩🇧🇷 🇰🇼,did:plc:gaynjr43sk5cdhynzycjw2iw,sem violência detectada
