reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:yk6drx54xu452md5ax3hjevp/app.bsky.feed.post/3l42x3colzj2c,bafyreiasjme3aijlags4a6dv6hndva2qad7jkrpluttkozhcdgde5dusyq,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l42wlwvuxi2m,"Muito obrigada pelo apoio, @jazidia.bsky.social ! É essencial e super possível.",lunazarattini.bsky.social,"Vc é mulher, jovem e vibrante, acertadamente se ligou com nomes que admiro ( Suplicy). e tenho certeza que ao prometer algo é porque teve uma pesquisa de viabilidade, coisa que a esquerda se destaca, não vende sonhos impossíveis. Pode contar com apoio.",2024-09-13T21:57:03Z,0,0,1,2024-09-13T21:53:56Z,jazidia.bsky.social,Jazidia,did:plc:yk6drx54xu452md5ax3hjevp,mulher,1
at://did:plc:ugn7db6cnihs6cuyjgsltgwg/app.bsky.feed.post/3l42x3fmjwn2a,bafyreicqavm3aawoygojvalbfktyoqkikvnmxqj53ycmgh27amq3bpkhny,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l42sbd4dvs2c,"A ADAPTAÇÃO CLIMÁTICA DAS CIDADES É URGENTE!

Água é um direito e precisamos preparar São Paulo para as mudanças climáticas. Além de ter uma cidade mais arborizada e permeável, precisamos garantir acesso a bebedouros públicos.
+",lunazarattini.bsky.social,Todo mundo pondo a boca nesse bebedouro. Eu hein,2024-09-13T21:53:59Z,0,0,0,2024-09-13T21:53:59Z,mariliafenerich.bsky.social,Marilia Fenerich,did:plc:ugn7db6cnihs6cuyjgsltgwg,boca,1
at://did:plc:bjv24razwx75twzvibaqhpqe/app.bsky.feed.post/3l46mio25jv2q,bafyreibprk2tsendbp4r3nxnt6l3ign4rchlat2hxtmis5llc34lnwls3u,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l42s6zaqz526,"Não é a toa que chamamos ele de PREFAKE! Tenho dito nas minhas andanças que esse asfalto do Nunes é o famoso asfalto sonrisal, quando bota na água ele esfarela. Isso é só maquiagem pra eleição, não caiam nessa! 5️⃣0️⃣✅",lunazarattini.bsky.social,Eu tbm chamo esse imbecil de prefake fantasma #ForaNunea,2024-09-15T08:55:12Z,0,0,2,2024-09-15T08:55:12Z,paulguimaraes.bsky.social,Paulo Guimarães  1️⃣3️⃣1️⃣3️⃣1️⃣ & 5️⃣0️⃣🚩🇧🇷🦋,did:plc:bjv24razwx75twzvibaqhpqe,imbecil,1
at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l3yeotm3xy2p,bafyreiddmslyty5oqevxxf7xghkxvttkwtpokottbqbbwi5tdr5uamizgi,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l3yendutwm2y,"O trabalho municipal possui um impacto mais específico e, por isso, é facilmente percebido pelos moradores da cidade. Por exemplo, a criação de Parques e áreas verdes na cidade, aumenta a qualidade do ar e diminui as temperaturas extremas. 
+",lunazarattini.bsky.social,"Outro exemplo é a elaboração de políticas de tratamento sustentável do lixo urbano, que previne a emissão de gases nocivos e promove a limpeza do espaço público. Medidas como essas são responsabilidade da prefeitura. E sabem o que o Ricardo Nunes fez pela pauta ambiental em São Paulo? NADA!",2024-09-12T21:19:33Z,2,5,17,2024-09-12T21:19:31Z,lunazarattini.bsky.social,Luna Zarattini 1️⃣3️⃣1️⃣3️⃣1️⃣,did:plc:o7oob6osraebuxrgvfdq6cqj,lixo,1
at://did:plc:2hbsxg6b7q2up4go4s5pz5h4/app.bsky.feed.post/3l3sooekhg42m,bafyreihsfgmgxl3gmzynr5ltjqj7pnu55k2yojwpxrrpno3qxb5fziz3we,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l3jfhvseca23,"Meteu essa?! 
É muita falta de vergonha tentar emplacar a narrativa pacífica dos ""cidadãos de bem"". Já negou o golpe do 8 de janeiro e agora quer falar que as intenções bolsonaristas são pró democracia?!
Eu não passo pano!!!

www1.folha.uol.com.br/poder/2024/0...",lunazarattini.bsky.social,"Pequenos avisos: extrema direita não engana. Só os iguais acreditam e apoiam tal aberração!
Alerta Brasil.",2024-09-10T15:02:14Z,0,0,1,2024-09-10T15:02:14Z,jbdonascimento.bsky.social,José Barbosa,did:plc:2hbsxg6b7q2up4go4s5pz5h4,aberração,1
at://did:plc:hsjcprj6gpjfu7ixp2m3f4wq/app.bsky.feed.post/3l3jepde3ep2e,bafyreigcxd7aefzvnhghj34xwaps4rjzooi2i7dj6up54knrab4krrnvom,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l3j2qypcau2m,"Lamaçal deixa explícita sua face mais reacionária e anti povo!
Não dá pra confiar em quem se finge de novidade mas é mais um defensor da elite escravagista!",lunazarattini.bsky.social,Acho que ele é muito mais podre que um defensor da elite escravagista. Uma aberração que eu achava que só existia em filmes trash. Estamos num poço sem fim.,2024-09-06T22:09:51Z,1,0,2,2024-09-06T22:09:51Z,gameta.bsky.social,Gameta,did:plc:hsjcprj6gpjfu7ixp2m3f4wq,aberração,1
at://did:plc:pa3no37njnilw2z22qlby2yu/app.bsky.feed.post/3l3iieurtf72m,bafyreideskwoxwixzd6dpsp2a4e2ntuedvl6ktkt7vqbpakzrnwnxsjf74,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l3ifx32blk2y,"Ameeeei! Mulheres votam em mulheres! E bora pra cima, ocupar a Câmara e todos os espaços! ❤💪",lunazarattini.bsky.social,"O lema ""trabalhador vota em trabalhador"" está vira ""mulher vota em mulher"". 
Esse novo lema cabe de direita à extrema-direita, como Damares.
Não liberta o povo brasileiro.",2024-09-06T13:42:53Z,1,0,0,2024-09-06T13:42:53Z,cienciavida.bsky.social,Ciência é Vida,did:plc:pa3no37njnilw2z22qlby2yu,mulher,2
at://did:plc:prwnk6c5ejy4i4z4pmwjlpmg/app.bsky.feed.post/3l3ewesnpss2r,bafyreib3xynljlwu24hl6nmjbstilnoh6lwk5wwbmyo76foc4gjb6cy7fa,at://did:plc:o7oob6osraebuxrgvfdq6cqj/app.bsky.feed.post/3l2xpr4idem2w,"Oi, povo lindo! Cheguei por aqui

Como vocês sabem estamos em campanha, todos os dias na rua, rodando a cidade de ponta a ponta! Hoje estive na Brasilândia, amanhã vou rodar a extrema Zona Leste. 

Muito trabalho, mas tenho certeza que vamos colher bons frutos no fim!

BOULOS 5️⃣0️⃣❤️
LUNA 1️⃣3️⃣1️⃣3️⃣1️⃣⭐",lunazarattini.bsky.social,Tava te procurando aqui mulher!,2024-09-05T03:42:47Z,1,0,0,2024-09-05T03:42:47Z,pulgapin.bsky.social,NA,did:plc:prwnk6c5ejy4i4z4pmwjlpmg,mulher,1
at://did:plc:n4rr632ojibbry6lushlxkgv/app.bsky.feed.post/3l5wy4evb5l2p,bafyreifcyfuum7oty5lw4scfukfzr5vygj2sxkh5k5ieyrdsywnleuw3re,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l5b5mjnirc2v,"Restinga e Bom Fim... Bairros com a mesma vontade de mudança. 

Receber o apoio e o voto de confiança de mulheres, homens, de todas as idades, que conhecem o meu trabalho e o compromisso com nosso Estado, mas em especial, e agora 100%, para a nossa cidade. 

#UnidadePorPoa #MariaÉ13 #MariaETamyes",mariadorosario.bsky.social,Alowww pessoa que cuid a dessa rede pessoal da Maria!! Vamos atualizar !! Cadê o discurso da Maria falando do apoio de Juliana Brizola??? Criem vergonha na cara e cuidem das redes da Maria!!,2024-10-07T18:55:59Z,0,0,5,2024-10-07T18:52:10Z,sandruska.bsky.social,Sandruska Antifascista🚩,did:plc:n4rr632ojibbry6lushlxkgv,vergonha,1
at://did:plc:llnwxuoymbezjcfunvjxjnlo/app.bsky.feed.post/3l5ezxfeqxq2u,bafyreibhtzzdypqfama3nukjsmns7t4pv2n4jaxikss3otvheduz66ozky,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l5b5mjnirc2v,"Restinga e Bom Fim... Bairros com a mesma vontade de mudança. 

Receber o apoio e o voto de confiança de mulheres, homens, de todas as idades, que conhecem o meu trabalho e o compromisso com nosso Estado, mas em especial, e agora 100%, para a nossa cidade. 

#UnidadePorPoa #MariaÉ13 #MariaETamyes",mariadorosario.bsky.social,Não dá pra entender: na propagande de Maria do Rosario NUNCA é mencionado o apoio do lider golpista bozo ao incompetente Melo....voces querem proteger o despreparado melo de qualquer critica? Assim como a RBS blinda o bolsonarista melo de qualquer critica sobre as cheias...,2024-09-30T15:37:14Z,0,0,0,2024-09-30T15:37:14Z,leanz100.bsky.social,Leanz,did:plc:llnwxuoymbezjcfunvjxjnlo,incompetente,1
at://did:plc:mgrziuc5cgorc5m7ikyjwclh/app.bsky.feed.post/3l534c4mup622,bafyreifqi5nquk5hu2rnsppzmzc76nrtmfkr5qdzurrykw35mw7xpnpgyi,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l3qm5vr7w22z,"Querida @macaeevaristo.bsky.social, receba meus mais calorosos parabéns por assumir essa missão tão grandiosa à frente do MDHC! Tenho certeza de que, com sua força e sensibilidade, o Brasil estará em boas mãos. Conte sempre com meu apoio e admiração. Um abraço carinhoso e todo sucesso! 👏❤️",mariadorosario.bsky.social,Bora engajar aqui mulher,2024-09-26T16:52:25Z,0,0,0,2024-09-26T16:52:25Z,franetica.bsky.social,Franciele,did:plc:mgrziuc5cgorc5m7ikyjwclh,mulher,1
at://did:plc:iil2u27lxax5wra7ycfbyeyn/app.bsky.feed.post/3l4fbxlgaaj2j,bafyreia75bmnc2avh5ni4u34pdbrwxdsp7zqa73tjpxtbd2rfdqwswkhym,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l3qm5vr7w22z,"Querida @macaeevaristo.bsky.social, receba meus mais calorosos parabéns por assumir essa missão tão grandiosa à frente do MDHC! Tenho certeza de que, com sua força e sensibilidade, o Brasil estará em boas mãos. Conte sempre com meu apoio e admiração. Um abraço carinhoso e todo sucesso! 👏❤️",mariadorosario.bsky.social,"Estimada candidata, agora é 1️⃣2️⃣🌹🇧🇷

Para derrotar o mais incompetente prefeito da história de PoA é Juliana Brizola.",2024-09-18T00:35:18Z,0,0,1,2024-09-18T00:35:18Z,cironoblsky.bsky.social,Ciro no Bluesky🌹,did:plc:iil2u27lxax5wra7ycfbyeyn,incompetente,1
at://did:plc:jzhytdcj5wwgzbpyd7rlz6eh/app.bsky.feed.post/3l55t7b67l72i,bafyreico75pdysgvruwrrpshrukedqcosu2navu3o4zent6irhng7icvam,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l3oegbzcrh2b,"É ELA! 🌻

Maria é time de Lula, e Lula é time Maria! Juntos pelo povo de Porto Alegre!

#UnidadeporPOA #PovonaPrefeitura #AcaoEcoraçao #MariaÉ13 #MariaETamyres #PortoAlegre",mariadorosario.bsky.social,"Aaahhh , moradores de Porto Alegre, agarrem essa oportunidade de ter Maria do Rosário cuidando de Porto Alegre!! Um luxo essa pessoa qrida, humana, guerreira, preparada, ética,  uma grande mulher.a frente.",2024-09-27T18:47:46Z,1,1,1,2024-09-27T18:47:45Z,bella1.bsky.social,Bella1 Esquerda!!! Lula melhor de todos,did:plc:jzhytdcj5wwgzbpyd7rlz6eh,mulher,1
at://did:plc:lmb3hu34sy3hskdhnbnqbllh/app.bsky.feed.post/3l3l5mmitqa2s,bafyreieilsoklccuzvg67gsxkdywvimdffhgzofzhi4x4kmrtfxrfpef2e,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l3l26lxwqr2l,"Se o povo é prioridade para uma mulher, imagina como será a Porto Alegre onde duas mulheres, duas mães, têm o povo como prioridade?! Será uma cidade boa, acolhedora, generosa com sua gente!

#UnidadeporPOA #PovonaPrefeitura #poa #portoalegre #riograndedosul #AcaoEcoraçao #MariaÉ13 #MariaETamyres",mariadorosario.bsky.social,"Duas mulheres sem experiência em administrar uma cidade, uma mulher que votou contra anistia da dívida do RS, uma mulher que simulou uma agressão de colega, uma mulher que fazia política enquanto os gaúchos estavam flagelados. Nunca está mulher governará Porto Alegre.",2024-09-07T15:08:25Z,1,0,0,2024-09-07T15:08:24Z,roarko.bsky.social,NA,did:plc:lmb3hu34sy3hskdhnbnqbllh,mulher,4
at://did:plc:lmb3hu34sy3hskdhnbnqbllh/app.bsky.feed.post/3l3knr4srta2n,bafyreibftwy2kagiqttcv665msar3vozgl2ezmjn6ghmnafh2dkydli24m,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l3jbm537bq2m,"A prática de qualquer violência ou assédio contra mulheres é inaceitável e contraria os princípios da democracia e da justiça brasileira. Todo meu apoio e solidariedade as mulheres que sofrem violência, hoje em especial a ministra Anielle. É dever do Estado garantir a proteção e respeito às vítimas.",mariadorosario.bsky.social,Não vi apoio para a nora do Lula. Aquela que apanhava do Lulinha. Como pode o gaúcho votar em pessoa tão falsa e incompetente?,2024-09-07T10:24:36Z,0,0,0,2024-09-07T10:24:35Z,roarko.bsky.social,NA,did:plc:lmb3hu34sy3hskdhnbnqbllh,incompetente,1
at://did:plc:kfnzmlgtehwlhvz3tniye3xu/app.bsky.feed.post/3l34efc3phf2d,bafyreih4envlf7wlgklltdqaowkkjodxgmvscsjntfsh5565pepf5cjvfq,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l32glu44kk2w,"Pausa estratégica entre uma agenda e outra para recarregar a bateria, na tradicional Lancheria do Parque. 

Quem nunca? 😉

E tu? Qual o lanche ou suco favorito da lancheria? 

#UnidadeporPOA #PovonaPrefeitura #AcaoEcoraçao #MariaÉ13 #MariaETamyres #PortoAlegre",mariadorosario.bsky.social,"Olha o processo de gentrificação no Delta do Jacuí.
Presta atenção, vão querer (aqueles mesmos do ""derruba Marchezan""), ficar com as ilhas, para construir torres!",2024-09-01T17:59:37Z,0,0,0,2024-09-01T17:59:37Z,cacofatofobia.bsky.social,Arcângelo,did:plc:kfnzmlgtehwlhvz3tniye3xu,Presta,1
at://did:plc:llnwxuoymbezjcfunvjxjnlo/app.bsky.feed.post/3l32a6mmwyq25,bafyreigsjmyjrxfck7xhzlreqmwedktr5nmvpuxigjvsvt45fyd75db53q,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3l2b2oe6gww2s,"Ação, coração e muito trabalho para mudar pra valer a nossa cidade!

#UnidadeporPOA #PovonaPrefeitura #AcaoEcoraçao #MariaÉ13 #MariaETamyres",mariadorosario.bsky.social,"Rosario, voce tem meu voto. 
Rosario, sua campanha deve destacar a estreita ligação do direitista melo com o primitivismo bolsonarista. JB, o fascista que tentou dar um golpe em nossa democracia. Não dá pra entender a normalização desse fato...",2024-08-31T21:38:31Z,0,0,1,2024-08-31T21:38:31Z,leanz100.bsky.social,Leanz,did:plc:llnwxuoymbezjcfunvjxjnlo,fascista,1
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky2dmmozfp2f,bafyreia3evraj6ol524jkidtc5fhdjdlafjrx3lyyfbtxs7epxxnqqhdfy,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky2dm2iezp2c,"Animais não são objetos, são sujeitos de direitos, e nós também queremos garantir uma vida digna para aqueles que dedicam sua força na contribuição do sustento de seus tutores, ou simplesmente transbordam afeto.",mariadorosario.bsky.social,"Neste POAÇÃO contamos com a presença da deputada estadual, Luciana Genro; do vereador Jonas Reis; do ex-prefeito José Fortunatti, da ativista da causa animal e ex-deputada, Regina Becker; e do presidente do PV, Cleber Giovane, além de representantes de entidades de proteção e cuidado aos animais.",2024-07-24T18:24:56Z,0,0,12,2024-07-24T18:24:56Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,animal,1
at://did:plc:xyfrfdafmzmetn5fojohre6u/app.bsky.feed.post/3kr56jk24c22n,bafyreibrrepmdkxrs53fjcd6zh5irpk2d2jnrq35bochyxywxggfw7y6qq,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kr26jhcol223,Minha solidariedade e desejos de plena recuperação às vítimas dessa tragédia.,mariadorosario.bsky.social,"O Amor x O Ódio
Lula é épico, Bolsonaro catastrófico, o L representa a luta e liberdade, o B a besta bizarra, o L colocou o Brasil como potência mundial, o B colocou o Brasil no mapa da fome, o L fez a transposição do são Francisco, o B transpôs a calamidade, o L  é vida, o B é morte.
 Jair Lisboa",2024-04-27T19:35:20Z,0,0,0,2024-04-27T19:35:20Z,comun13.bsky.social,Escritor Socialista Jair Lisboa,did:plc:xyfrfdafmzmetn5fojohre6u,besta,1
at://did:plc:tm2ohnxcqunxamyngyuvmik4/app.bsky.feed.post/3kqsrhoqdy22j,bafyreiaozbrnmweofk6coizbhmwv4wznsixpnxtn2fb54dwrgnupnajq4m,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kqsm435u4i2f,"No Dia Mundial do Livro quero compartilhar meu grande amor pela leitura. Os livros são chave essencial para a educação, uma das minhas prioridades na vida pública. 📚",mariadorosario.bsky.social,"Em tempos de livros jogados no lixo por autoridades públicas que deveriam zelar pela educação e a ascensão do novo fascismo, que hoje seja um dia de renovação de esperança por um futuro no qual o saber irá vencer o obscurantismo! #diadolivro📚",2024-04-23T16:15:05Z,0,0,1,2024-04-23T16:15:05Z,alyssonadv.bsky.social,Alysson L 👔🚴🏻,did:plc:tm2ohnxcqunxamyngyuvmik4,lixo,1
at://did:plc:pvczzg6qr37lbtirr5btcxqi/app.bsky.feed.post/3kqe6uiayyx2s,bafyreicfwcznlqn4dek3xp4zoo3bzu2v7kz44b3efogxyzbcbn43tji55i,at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kqdwdummik2p,"Quem financia ataques ao Estado e a Democracia não pode ser beneficiado por eles. 

Protocolei o PL 1285/2024, que proíbe a concessão de benefícios fiscais, financeiros e a participação em licitações a quem pratique ou financie atos anti-democráticos. 

Confira:
www1.folha.uol.com.br/colunas/pain...",mariadorosario.bsky.social,"Mais beneficiandos do que a quadrilha do PT não existem, até o PCC financia o partido do tráfico.",2024-04-17T21:04:55Z,0,0,1,2024-04-17T21:04:55Z,luizdasilva.bsky.social,Luiz Martins,did:plc:pvczzg6qr37lbtirr5btcxqi,quadrilha,1
at://did:plc:nsz63yasz7g7r3ofqak3o7e5/app.bsky.feed.post/3l5evxnplb625,bafyreifhmpb6vv6wmgwywvl7e3jjmf4bnyhus5o252vponcwwlylherbgq,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l5b4hcxq432v,"Muita gente diz que eu sou a mais preparada, mas que não vai votar em mim por causa das pesquisas. Saiba que as pesquisas erram, e erram porque, no final, quem decide é você.

Vote Marina Helena para prefeita de São Paulo. 3️⃣0️⃣✅

#DebateRecord",marinahelenabr.com.br,"Boas férias, Patricinha. Não volte a se candidatar por esse lixo de partido e nenhum outro.",2024-09-30T14:25:49Z,0,0,2,2024-09-30T14:25:49Z,philipeps.bsky.social,philipe,did:plc:nsz63yasz7g7r3ofqak3o7e5,lixo,1
at://did:plc:wn5hgk2hwlvq6yn6nojfqdg3/app.bsky.feed.post/3l5axogagqm23,bafyreidgwcwz45xeuedccch4vg2qutp3gpt6qp73mez33oqmog5wivqge4,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l5awsqsd3w2x,"O brasileiro trabalha metade do ano para pagar impostos e não consegue andar com o celular na rua. Se a gente gastar menos dinheiro com parasitas e com a companheirada, vai sobrar dinheiro para cuidar de você e da sua família.

#DebateRecord",marinahelenabr.com.br,"Tá maluca, mona? Inventando besteira pra atacar Boulos e o MTST?! Pirou 5%?!?",2024-09-29T00:45:47Z,0,0,1,2024-09-29T00:45:47Z,regisanches.bsky.social,NA,did:plc:wn5hgk2hwlvq6yn6nojfqdg3,maluca,1
at://did:plc:6m3nmpxqz7s3hs2l6tbedyhl/app.bsky.feed.post/3l4uho7v32t26,bafyreiguc6yh3unr4l62vqfx6qxtsi3isgw63aavtjva32wazjfnm44dk4,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4ugz34v5y2b,É tão difícil para os jornalistas perguntarem sobre São Paulo? #Vote30 #DebateFlow,marinahelenabr.com.br,"você é burra, desconexa da realidade ou desonesta?",2024-09-24T01:27:24Z,1,0,3,2024-09-24T01:27:24Z,viniordeku.bsky.social,NA,did:plc:6m3nmpxqz7s3hs2l6tbedyhl,burra,1
at://did:plc:zcuafumcyt62o3b5auzwda3l/app.bsky.feed.post/3l4ueqairj52p,bafyreigswxlad3g5bzb5ubiqoi3yu4zjxdwwxu2yqn6rvyhkt3eaedjzuy,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4udn3rovz2v,"Paralelamente, criaremos um
marco zero, a partir do qual novas invasões não serão legalizadas.",marinahelenabr.com.br,"Imagina a familia da moça hahahahaha

Passando pouca vergonha amanhã com mais um show de inteligência 

bsky.app/profile/jefi...",2024-09-24T00:34:51Z,0,0,0,2024-09-24T00:34:51Z,xatuba06.bsky.social,NA,did:plc:zcuafumcyt62o3b5auzwda3l,vergonha,1
at://did:plc:cnneitkai3legl73nzufixpy/app.bsky.feed.post/3l57apcyisc2y,bafyreiazsw5sb4c5klalaxfn6oktzefahdg7rmj7mkkflgzfb6rnwkak5y,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4td2xfbqg2g,"Bora com mais uma entrevista? 
Te espero hoje, às 14h 🧡👊🏼
#Vote30 

www.youtube.com/watch?v=INSm...",marinahelenabr.com.br,Dessa só sai bosta da boca .,2024-09-28T08:22:00Z,0,0,0,2024-09-28T08:22:00Z,dall69.bsky.social,Ângela Dall’🚩,did:plc:cnneitkai3legl73nzufixpy,boca,1
at://did:plc:lv5npoevwonquujmlldey5xb/app.bsky.feed.post/3l52qylho2u2p,bafyreiamfwmlya25asjpo4gon5lcllq2hhmbwo6uftjwrntmp3kcncm6n4,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4lvymlkgs2b,"Não adianta dizer que defende a educação e, no fundo, defender sindicato! O que importa, a meta que realmente precisa ser alcançada: a educação do seu filho. Saber que a escola é um lugar de educação e não doutrinação.",marinahelenabr.com.br,"Nossa!!!!
Quanta asneira!!!
Se continuar assim, vai merecer carteirinha de maluca.",2024-09-26T13:30:13Z,0,0,0,2024-09-26T13:30:13Z,lexotan10.bsky.social,MatildeM,did:plc:lv5npoevwonquujmlldey5xb,maluca,1
at://did:plc:uwveuxmaoov6evla3zc3czj6/app.bsky.feed.post/3l4ltdqi4ik26,bafyreiezk3jyyk4bh62wilgg7vdmuevwbow5oasxzwt5hc5jw4wmvhbjgy,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4ltbzp6qk24,"Boulos diz que haverá relação de respeito com a GCM. Piada!

Apoia saidinha de presos

Apoia o maior ladrão de todos 

Foi em um desfile de escola de samba onde os policiais estavam vestidos de “demônios” 

O paulistano não é bobo e nossa cidade NÃO FICARÁ NAS MÃOS DE QUEM APOIA BANDIDO!

#DebateSBT",marinahelenabr.com.br,"piada é sua participação no debate, minha senhora. 
que tal fazer propostas concretas ao invés de só ficar falando ""e o pt, hein?""",2024-09-20T15:02:19Z,0,0,6,2024-09-20T15:02:19Z,itsevan.bsky.social,namorado da val pereira,did:plc:uwveuxmaoov6evla3zc3czj6,piada,1
at://did:plc:mr4fe3iuhpd35ttrfaoczyrm/app.bsky.feed.post/3l4ltfbqzgk2h,bafyreibaf32sunuuwnmygpzeerwrfna5ufp7qejzdy4n7ckxrxtu5wvz6u,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4ltbzp6qk24,"Boulos diz que haverá relação de respeito com a GCM. Piada!

Apoia saidinha de presos

Apoia o maior ladrão de todos 

Foi em um desfile de escola de samba onde os policiais estavam vestidos de “demônios” 

O paulistano não é bobo e nossa cidade NÃO FICARÁ NAS MÃOS DE QUEM APOIA BANDIDO!

#DebateSBT",marinahelenabr.com.br,"Sai daqui mulher, tu nem tem proposta de verdade. ""Eo PT?"" ""Eo Lula?""
#Boulos50
#DebateSBT",2024-09-20T15:03:12Z,0,1,3,2024-09-20T15:03:12Z,luzdasol.bsky.social,Sol🧜🏾‍♀️,did:plc:mr4fe3iuhpd35ttrfaoczyrm,mulher,1
at://did:plc:lv5npoevwonquujmlldey5xb/app.bsky.feed.post/3l52r6elfs32j,bafyreihkucv6v3yj6l3cuebwiulkgbbp6ivdilgsaosmma354frybpl66q,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4ltbzp6qk24,"Boulos diz que haverá relação de respeito com a GCM. Piada!

Apoia saidinha de presos

Apoia o maior ladrão de todos 

Foi em um desfile de escola de samba onde os policiais estavam vestidos de “demônios” 

O paulistano não é bobo e nossa cidade NÃO FICARÁ NAS MÃOS DE QUEM APOIA BANDIDO!

#DebateSBT",marinahelenabr.com.br,"Tia do ZAP postando clichês bobos.
Como tem demente com pretensão política!!!",2024-09-26T13:33:27Z,0,0,0,2024-09-26T13:33:27Z,lexotan10.bsky.social,MatildeM,did:plc:lv5npoevwonquujmlldey5xb,demente,1
at://did:plc:fl3ivy44s5aynrpqp4q7ra5v/app.bsky.feed.post/3l4lvwrxztk2c,bafyreia3dvjanfbktuhmkziuqz2mwbwcq2wcnn3odjopbqqucfmnamkfqq,at://did:plc:7ufq7f6eayiercg6z7o7jnau/app.bsky.feed.post/3l4ltbzp6qk24,"Boulos diz que haverá relação de respeito com a GCM. Piada!

Apoia saidinha de presos

Apoia o maior ladrão de todos 

Foi em um desfile de escola de samba onde os policiais estavam vestidos de “demônios” 

O paulistano não é bobo e nossa cidade NÃO FICARÁ NAS MÃOS DE QUEM APOIA BANDIDO!

#DebateSBT",marinahelenabr.com.br,"Cada vez que abre a boca, essa fútil se perde na voz. Que mulher idiota e medíocre",2024-09-20T15:52:07Z,0,0,2,2024-09-20T15:48:46Z,marciabezerra2024.bsky.social,Marcia Bezerra,did:plc:fl3ivy44s5aynrpqp4q7ra5v,"boca, idiota, mulher",3
